
Video_ID,Upload_Date,Company,Title,Channel,View_Count,Video_Likes,Comment_Text,Comment_Likes
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"""..and after seeing that, I may never sleep again"" lmao! It is freaky looking.",6
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,At this point I come back to Techlinked primarily for Riley's Tim Apple impression. Tech news is a distant second.,54
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,It's not a TechLinked without Riley doing the Tim Cook impersonation 😹😹😹😹😹😹,15
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I hate the idea of wanting a minigame just to vacuum the floor.,6
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,The fact that a person has created a processor on Excel without any plugin is saying that his knowledge is far beyond anyone else's.,3
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Riley's Tim Cook impression is pure gold! Can't get enough of it! 😂👌,12
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,your Tim Cook impressions are SPOT ON xDDD I'm dying LOL,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Rileys impressions are always too amazing. The Australian one was spot on. And the Tim Cook one as good as ever!,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,You've got to love all the up-to-date references to Monk 🕵‍♂😁,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Been subbed to Inkbox for a while now, really cool channel",3
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,was this video slowed down intentionally or is riley just reading the prompter slowly today?,3
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,8:49 - I watched the video the other day. It's actually pretty neat.,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,holy **** that hoovering VR thing is a game changer!,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I can imagine disabling one hand on Vision pro could be to prevent issues with tracking for people like me that are missing one arm,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"goddamn Riley, your Aussie accent is actually pretty good. A tad tight in the throat and actually sounds like someone trying to climb the stairs with a hangover in Penrith after a night out, but still sounded like home.",1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Why does Tim Cook impression sounds like Old Walrus going through Divorce.,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"As an Australian, I'm shocked that you would publically expose our sacred Vegemite recipe, but not share your quickbits formula.",1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Love the impressions,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Maybe I'm just old, but I just dont see the draw for VR...living in the internet sounds awful, have you seen that place??  Its a disaster!!  lol",4
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Love how you Canadians always take the p155 of us aussies 😂😂😂,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,3:15 is my favorite,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"The sad part is that the FOX is disappointing, even after making sure you use it without glasses. (so you need to switch between the headset and your other pair of glasses, if you want to wear the headset whilst on the move)",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Some people say that the days of cloud computing are over due to the rapid drop in hardware costs. But then, MIcrosoft does sell a whole bunch of Windows products specifically for local hardware servers, so....",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,No joke about the slim moon lander in the lunar night becoming the slim shady?,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,The gold coin vacuuming actually seems useful because I always feel like a missed some spots,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,6:56 what an old school laptop!,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"The Apple headset thing would be AWESOME for that old AR tech demo Microsoft made for Minecraft back in the day. 
Just incase you never saw it, it was sort of like a fairly view of Minecraft but the visual area was limited to the top of a coffee table.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Sigh, what a bad time it is to build a PC in Southeast Asia cause I'm pretty sure those scalpers aren't only hitting the countries stated in the report.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Please do the next one all in your Tim Cook voice 😂,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,4:30 awesome Tim Cook impression,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,the Tim Cook impression was too good 😂,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,That's an awesome use of Excel!,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Props to Bambu for a recall that only affects a very small amount of product. Much better than ignoring the issue until someone's house burns down.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"I swear, printers always find some way to be either cursed or haunted. Or both.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"I know it is just a sarcastic running gag, but their constant jokes about Monk has made me start watching it.  Thanks for the recommendation, TechLinked!",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,So are you telling me that only we (Australia) have Chicken Salt? Seriously... that is so so sad. Everyone needs Chicken Salt.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"NGL, that vacuum coin thing is my killer app",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"I heard Vessi shoes CAN stop the rain. You can ""quote"" me on that.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Your Australian references Spot on,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,that time cook impression reminds me of Joel osteen,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"""It is pure Excel, the way nature intended"". One of my favorite quotes in 2024 so far. And that while I don't particularly like Excel.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"I wish I didn't find out about Monk's Last Case like 4 days ago, that way I would have found out through this video which would have been beautiful",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"No no no, get back to me when I can enable an EXTRA hand in 'accesibility'",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I feel like the ar vaccum game is over estimating floor coverage,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"3:54 ""It's not a bug! It's a feature!""",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I admit I'm here for the Monk/Shalhoub references. Even though I dropped that show shortly after they dropped Sharona.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Sooo Bambu lab prefer to recall all their printer (or this particular model) before having found the cause and a solution ?
That’s dam refreshing no ? A company who proactively recall and then try to save their face with fix and report ?",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"holy shit i was just thinking of buying a Bambulab A1 today, i was ready to add to cart..",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Anytime I hear Userper the attack on titan theme just plays in my head,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,5:25 a fan of The Beaches at TechLinked?!?!,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Its almost like a mega corporation continuing to aquire other corprorations makes that mega corporation worth more or something,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"@7:30 ""...after promising a rousing game of catch"".  Is this a Kinect/Molyneux reference?  That's a deep cut, but even if no one else noticed, I gotchu.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Well, I never comment TechLinked videos, but what a joke: YT put a Bambu 3D printer ad exactly before the news about the recall 😂",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I can't wait for SNES games being played on MS paint thru EXCeL,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Wow! the dystopia is closer than expected 🙃 5:12,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Thanks for letting me know there exists a monk movie!,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Its still more Azure than AI for MS. But AI segment growing for sure.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Somehow it's too much to ask for a phone's camera to take a realistic representation of a moment, but instead slather it in filters without consent of the user.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Why is this guy’s aussie impression actually good,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,3:29 Accurate tbh,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"Holy hell Inkbox, dude is a hero.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"The first ideation of a product is always absurdly expensive. In 10 or so years, when every movie, series, video game, sports event, etc... has adapted and integrated the technology, VR headsets will be ubiquitous and will replace TV's.",0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,5:12 wow you are rich enough to buy virtual reality goggles but not rich enough to buy vacuum cleaning robot,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,That aussie accent sounded like a kiwi impression 😂,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,But can this excel processor play doom ?,4
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I used to watch Techlinked now I just have ai produce a tri weekly tech news summary in the style of Techlinked.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Seriously your Tim Cook impressions are the best. Do more people,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,whats with the high frequency ringing dings,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,And here I was expecting the jokes about Emmy award winning Tony Shalhoub would stop. But the Monk jokes just keep coming.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,2:13 ding?,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I guess you could call the japanese lunar lander slim shady... on account of it being in the shade for the next 2 weeks...,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Now is the real question can that Excel run Doom?,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,That’s so funny since apple is for sure getting the biggest mark up when selling their products of any major smartphone company,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,MY GOD that dismount was majestic xD,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,I've got an AI in my cupboard. Thanks for the AI recipe Gramma.,1
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,6:14 Schrödinger's AI,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,"The last story is actually really interesting, i couldn't have imagined it working",6
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,The Monk movie was fantastic ngl,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Did you hear the microwave ding in the background 😂,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,It's not Apple news without a Tim Cook impression from Riley. They're perfect.,0
8Aa5Wiksekw,2024-02-06T02:12:22Z,Apple,OK Apple – It’s Microsoft’s Turn.,TechLinked,444798,20589,Ok go on please tell us the quick bit formula!,0
Video_ID,Upload_Date,Company,Title,Channel,View_Count,Video_Likes,Comment_Text,Comment_Likes
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Are you gonna double your nvidia short position Paul,26
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Paul: “I’ve been too greedy in waiting for prices get down to my price. I’m going to change and just buy great stocks and hold on for the long run.” 

And two minutes later, “ I’m going to get greedy and sell put on this while. I wait for it to drop down to my price of $132”",10
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"NVIDIA  about to hit $700, please do a video on the short position",44
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Every time I see your assumptions on the same stocks they change?? How do you sleep without anxiety when your calculator is perception based and nvdia is sky rocketing,12
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Isn't this the guy who said sell NVDA at $135?,9
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"If the S&P 500 averages a 10% return, shouldn't you expect more than 9% from a single stock like Google?",10
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"I bought a bunch of shares during the dip. Long term hold, 10+ years. I like the company",7
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"It's so funny, when google was below 90s one year and a half ago, you said that the price was not good enough. Now at this price you wanna have it.",20
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Didn’t get fully through the video yet so maybe you address it, but any thought on which share class to buy? Confuses a lot of people why there are multiple share classes",2
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Do a video on nvida short plz lol,9
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,You could’ve owned this for 128 just a couple of months ago but you told everyone it was overvalued and not a good buy 😮,2
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Palantir posted better-than-expected fourth-quarter revenue growth, as strong demand from commercial customers offset lighter-than-expected government revenue. For the quarter, Palantir reported revenue of $608 million—up 20% from a year ago—and ahead of Wall Street’s $603 million estimate. On an adjusted basis, Palantir earned 8 cents a share, in line with the Wall Street consensus estimates as tracked by FactSet.",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Paul, you still shorting nvidia 😂?",4
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Divide your funds into 4 and buy every week, the returns should start showing by march.",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Great video...i knew google was a steal below $100 n glad i bought a few shares...,3
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"I'm also going towards this philosophy you are advocating.
Imagine yourself coming from the future and saying that the price of Alphabet is 600$ in 2029... Would you mind having bought at 150$ rather than 135$?",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Everyones trying to eat googles cake, google needs to come out with a social media platform of its own to compete with meta’s core business",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Just 5 months ago, your price was 105, don t get me wrong these earnings vs last earnings are not much different, broadly speaking , but you just jacked it up 34%, what you were going to pay last time and if I am not mistaken less than a year ago you were below 100, what you were willing to pay for google…..just saying",5
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Google will always be here, finding the right entry price, absolutely will pay off 10-15 years from now.",2
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Paul, what watch are you wearing? nice",1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Google needs to follow the path of Meta when it comes to efficiencies - they are still a bloated company,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"I lost over $80k when everything started to tank. Not because I was in an exchange that went belly up. I was just stupid to hold and because that's what everyone said. I'm still responsible. It just taught me to be a better investor now that I understand more of what could go wrong. It took me over two years of being in the market, I'm really grateful I found one source to recover my money, at least $10k profits weekly. Thanks Charlotte Miller",8
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Thanks for the reverse indication lol,1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Please someone should help here... I lost $8,400 on live trade, I thought live trade is the same as demo trade because I was winning with my demo account. Please this is quite annoying and disappointing, what should I do please?",1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"I bought 7 shares at $143.56 to sell when it goes a little higher but i might just keep for the long, any thoughts ? thank you",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Everything Money went from three persons on camera to two and now one.,1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Paul isn’t wearing enough Michigan gear,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Thanks as I bought bc of u at 89 and then in 90s.,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Looking for suggestion on BMY.,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Thanks you for the info,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Wish I bought a lot more under 100 but glad I was buying,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,i'm doing dca in google every month,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Comparing to 2022 and 2023 is not a fair comparison. The economy was in shambles and markets made yearly lows in 2022. Of course the numbers from 2022 will be lower than 2023,1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Ez 85% return,1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Yeah idk why you were avoiding google when it was around 80 that was a clear steal deal 5 year pe may of been higher but pe at the time was under 20,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"You should have loved it when it was below 100 USD. You would still love it, but now you would also be a bit richer.",0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,"Google gets 5.6 BILLION individual searches every day! 65, 000 searches every second! Remember that when buying Google. It is not going anywhere anytime soon.",1
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,I love google i just dont believe in advertisement. Someday companies gonna realise its not doing all that much.,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Palantir up 10% after hours.. 🤔,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,I guess you dont know about whats going on with google lol,0
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,Nobody will say google it ever…every content platform will have Gen AI enabled search…They’re already losing their GEN AI game,4
HSW-GpdP8Qc,2024-02-05T13:00:12Z,Google,Why I Love Google Stock After Earnings | Goog Stock | Googl Stock,Everything Money,19759,632,cisco and ibm had a baby and they called it google. google is a very old and very boring no upside with ai...,0
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,"Good, as soon as GPT4 is beaten we get to jump up to 4.5.  OpenAI is all about being responsible and safe ……….until somebody passes them 😅",7
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,Good competition is always good for the customers!,1
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,"I am hoping it does in fact give GPT-4 a run for it's money. Of course, OpenAI will probably release something better within a couple months.",2
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,Does Meta plan to charge for Llama 3? I have to think they will because of the compute costs. The other big players capable of running it will likely still be using their own AIs.,0
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,"Finally, they'll get rid of that stupid ""Bard"" name",1
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,And I'm sick of hearing that something is better than GPT-4 when it's not,1
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,"Yes, just like GPT5 was coming last Christmas :))",0
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,❤❤❤❤❤❤,0
2hkq9Ga6Jv8,2024-02-06T00:38:55Z,Google,LEAK: Google Gemini Ultra Coming This Week?,The AI Breakdown: Artificial Intelligence News,1823,83,Aye decent round up Shame most of the world is asleep and its only you Americans both north and south who are awake now.,0
